N;Mode;T_0;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;kfT_0;kfT_1;kfT_2;kfT_3;kfT_4;kfT_5;kfT_6;kfT_7;kfT_8;kfT_9;kfT_dot_0;kfT_dot_1;kfT_dot_2;kfT_dot_3;kfT_dot_4;kfT_dot_5;kfT_dot_6;kfT_dot_7;kfT_dot_8;kfT_dot_9;rwavT_0;rwavT_1;rwavT_2;rwavT_3;rwavT_4;rwavT_5;rwavT_6;rwavT_7;rwavT_8;rwavT_9;ma13T_0;ma13T_1;ma13T_2;ma13T_3;ma13T_4;ma13T_5;ma13T_6;ma13T_7;ma13T_8;ma13T_9;ma55T_0;ma55T_1;ma55T_2;ma55T_3;ma55T_4;ma55T_5;ma55T_6;ma55T_7;ma55T_8;ma55T_9;ma144T_0;ma144T_1;ma144T_2;ma144T_3;ma144T_4;ma144T_5;ma144T_6;ma144T_7;ma144T_8;ma144T_9;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;Lfc_0;Lfc_1;Lfc_2;Lfc_3;Lfc_4;Lfc_5;Lfc_6;Lfc_7;Lfc_8;Lfc_9
759;0;36.2070006979184;39.3486616398551;40.790996174167;38.3538016272036;33.5470519325426;36.4645911712294;38.2499317993842;35.6355695598609;36.9449644435285;34.2042551991369;34.50466051391;37.4603653307482;40.1693339106007;36.6307640645781;32.2589527991207;35.5552456552505;37.240589991257;34.9068229474361;36.1597998697305;33.3551754006377;-0.142126636089079;0.032613551180107;-0.37210568625553;-0.447700364346464;-0.765225576777346;-0.329767488996201;-0.779717707245013;-1.10215517425319;-0.352344825284068;-0.6439008967531;20.3908557072539;19.5427336031849;18.6779936968913;19.5315275384314;20.3641746868245;20.9766748663097;20.9762628767071;16.3612062287637;21.1871714100185;21.920509027571;32.4125937990871;35.2193464919417;39.2370253863121;33.5407203224807;32.8367998090463;34.3760438788421;36.5446080361315;38.3407343482002;33.9538040534784;33.2763934600052;43.4215538688223;41.8194499355576;42.6724001607515;42.486963024177;42.9400752152411;42.4905353060992;42.6939091162426;45.4057551476511;43.3214986196539;43.0991950799149;45.8603631173838;44.5234860940383;44.3490430494709;46.3950995546345;47.5231458743219;44.0680786339979;44.5669210319786;47.8075959318078;45.5205989396962;44.613967627888;1;1;1;1;1;1;1;1;1;1;16;15;18;16;14;15;17;22;17;14
760;1;35.097264223451;37.6087143368394;40.3091756218253;36.7832706876942;32.3940851354577;35.7327276529983;37.1924461660733;33.7309949195331;36.3089672353731;33.6485930314539;34.3910801832528;37.507048949643;39.8103782068968;36.206054960765;31.5107759067562;35.2354659192351;36.4744704380112;33.8147417667134;35.822940164194;32.7288594902159;-0.933966865079593;-0.458318546983674;-0.772525760125756;-1.13935811297979;-1.31993961857487;-0.693666895310937;-1.21850864972769;-1.44195094816912;-0.813368175445342;-1.17504665949357;20.1063442586949;19.2643115996084;18.4345323528016;19.2826054902816;20.0994843205224;20.6879748366543;20.7239519849266;16.1718359991211;20.9060078719762;21.6497766365284;32.4834912645645;35.3610448697273;39.3047455089241;33.7571397125764;32.6318289008687;34.4333289455236;36.7461182567868;37.8089298672267;34.1710287574013;33.1790604046299;43.1876834492465;41.7184915881977;42.6149854598449;42.3754938084292;42.6826104047497;42.3619904357726;42.59703457304;45.1097258260257;43.1161431409189;42.8947953471207;45.739428508195;44.5464905592363;44.3648402031632;46.3819129425967;47.3862466975288;43.9785244725;44.5700538350606;47.654952627615;45.4219252663673;44.5116434356344;1;1;1;1;1;1;1;1;1;1;17;16;19;17;15;16;18;23;18;15
761;0;33.3808981654165;36.3837704385124;38.716359803171;35.3568169812986;29.8099770316063;34.1490234023401;34.8790963847819;32.581853223885;34.926352623789;31.0583870797762;33.4696300240845;37.0531928589372;39.0401303658363;35.076154685803;30.1892463601879;34.542165259745;35.2557200740489;32.3783193467964;35.0126198188316;31.5554709416957;-1.42074981330761;-0.720015884987721;-0.963489388519699;-1.55966332366128;-1.5077741566234;-0.859454984978311;-1.39077239515762;-1.65749788334528;-1.03268441516665;-1.4089761955292;19.5440213925742;18.6960205091146;17.9098728249799;18.7579382056935;19.5464488835681;20.0813799536985;20.1601462253964;15.7310630767967;20.3143462839052;21.0695040938196;32.5268967982251;35.4819425332625;39.3051090535746;33.9528271718128;32.3998461182461;34.4836301420383;36.8580375372284;37.2166209171469;34.3661847498566;33.0674092284164;42.9803374273108;41.6397115112761;42.5781516003708;42.2781966203328;42.4428974886251;42.2493881073633;42.5084117008265;44.8062322599578;42.9262728949634;42.6983846403783;45.6114625041427;44.5593246052676;44.3717112414428;46.3573985099303;47.2362605529745;43.8806891576683;44.5633012950455;47.4876695930058;45.3137379242794;44.4007270784091;1;1;1;1;1;1;1;1;1;1;18;17;20;18;16;17;19;24;19;16
762;2;33.000862164884;37.4309194653877;39.3497743658618;34.8485662078401;29.1278215932955;34.9448301213921;34.7059600597577;31.9650312895745;34.5674023457021;31.1816866699054;32.0505551452281;36.337083394556;38.0746256759731;33.5119102300803;28.6706983739717;33.6800545961911;33.8590819055944;30.7186210094986;33.9742771561313;30.1430681834465;-1.62854944919271;-0.884915396622042;-1.0098502896621;-1.65859729044963;-1.41308460114392;-0.894088891266651;-1.37228280480102;-1.70515998269989;-1.03176073507371;-1.4498526950349;18.8464068701549;17.980515168153;17.2439369506289;18.099246079098;18.8420198389364;19.3140848059428;19.4380341450953;15.1667900949253;19.5667419229904;20.3333164226175;32.4785937406205;35.5440550838982;39.2179836113234;34.0647307763227;32.0667734981031;34.4712979618832;36.819112216431;36.5483470520346;34.4796426402305;32.8702737110939;42.7842938840842;41.5735225060167;42.5564143534864;42.1808888376889;42.2130858914837;42.1452754426181;42.4189976308121;44.4881091340444;42.7412070141152;42.4994899930579;45.4666677306505;44.5520948328264;44.3602786833655;46.3112455976049;47.0638895750372;43.7670116427912;44.5361083195307;47.3005776704337;45.1871994879379;44.2709404338401;1;1;1;1;1;1;1;1;1;1;19;18;21;19;17;18;20;25;20;17
763;0;30.4182360203002;36.0777987041756;37.2092607704066;31.9473449832231;27.3889266178502;33.5952665938136;33.1669611653365;29.3670395714037;32.9826828371444;29.4789717023399;30.3987700610632;35.438104279668;37.0409332839603;31.8193892347504;27.2298101587008;32.7649073054221;32.4631260086031;28.9878586833296;32.9197508995449;28.6693004592594;-1.34340520237841;-0.732832104567006;-0.668242883607804;-1.17987338564477;-0.939468158561385;-0.589164923186826;-1.00137321229419;-1.32352697575632;-0.689349051842661;-1.09044382611123;18.1160267620647;17.2285130603424;16.5394785751067;17.4029067266573;18.0884066346187;18.5040197927196;18.6699006522789;14.5701498286129;18.7721345494566;19.5554384294578;32.3187170663236;35.5424762481818;39.046368487066;34.0595703555963;31.6146879153858;34.3792969937427;36.6090511426283;35.7975432780524;34.4804660509812;32.5538812462686;42.5883882690574;41.5140256384174;42.5463411871288;42.0759017961393;41.9926003076912;42.0464318822541;42.3263118965138;44.1510778637759;42.5556296971302;42.2938791938904;45.3015692509672;44.5222733475013;44.3278688224457;46.2405353975517;46.8668924379433;43.6349440956923;44.4862058994727;47.0945186729456;45.0394908864002;44.1178272075735;1;1;1;1;1;1;1;1;1;1;20;19;22;20;18;19;21;26;21;18
764;0;28.2368064161503;34.1100644991647;35.2174398570398;28.9812118773821;25.7297766948107;31.3868211497177;30.5764724155046;26.6907756536587;31.7397056452572;26.6891944014901;29.0122159356463;34.6707976092715;36.3314355233049;30.5816276452972;26.2458288748577;32.1335677667229;31.4160417385167;27.6168796426019;32.1928295568245;27.5297026545732;-0.569251061966078;-0.146162433697733;0.083774329569304;-0.10854753125337;-0.057897602258099;0.183299722979787;-0.151853387222328;-0.442679275504685;0.00254062482326;-0.179617986488122;17.5749492073423;16.6662116139576;16.0069854865262;16.8769110689021;17.5146957739046;17.892358637413;18.0940735455608;14.1242433064415;18.1700234386966;18.9760396221623;32.0668310531872;35.4935213359475;38.8181168827853;33.9446969195394;31.080614748466;34.2244151979949;36.2533155964603;34.9757960178906;34.3862042661916;32.1342789913306;42.3832159092423;41.4557605369399;42.5431952376606;41.9609494265549;41.7830175337464;41.9487103341912;42.2279299688433;43.7918304889933;42.3662623656477;42.0788319361449;45.1176493396478;44.4727659506243;44.2759180750624;46.1479989124601;46.6496244974451;43.4857833857697;44.4167343700383;46.8755094373486;44.8733431177588;43.9420248084763;1;1;1;1;1;1;1;1;1;1;21;20;23;21;19;20;22;27;22;19
765;0;26.6259253311845;32.6371958178703;33.8283758965518;27.5094741917621;23.4689964258755;29.2952654740686;28.5817645361978;25.2734352371286;29.4814074827583;24.8627388961419;28.3910883378594;34.4802226271025;36.3712751763728;30.4119750409968;26.1341725071597;32.2655586219934;31.2101969163706;27.1193739534673;32.1493935446096;27.2902306890102;0.519792766000864;0.75999135207228;1.03443382651645;1.24512384760379;1.12486495692057;1.29678709779906;1.01367755754046;0.738849230517933;0.951303671640295;1.11194423946634;17.4943429350558;16.559166504524;15.9021352625404;16.7759602920743;17.3979680464644;17.7625482787291;17.9924234498076;14.0468774868872;18.0525311999363;18.8778536903695;31.777674304847;35.4355351299268;38.5811529991942;33.7687071345521;30.52706621021;34.0508832418822;35.8072351930567;34.1172137393023;34.2466894621812;31.6613177760546;42.167937966162;41.3997675763264;42.548074319419;41.8431014880891;41.5899389213641;41.8539363777621;42.1270632721992;43.4143281248803;42.1769208476242;41.8581802179744;44.9189492107581;44.4084619070933;44.2082183614473;46.0396218418043;46.4209340139016;43.3228738179707;44.3323726225959;46.6520734855891;44.6938906742966;43.7473638748612;1;1;1;1;1;1;1;1;1;1;22;21;24;22;20;21;23;28;23;20
766;3;28.5841928972948;34.0466409282299;37.4413707372272;30.5115759537092;27.1197993866731;32.2872276314893;32.05247637369;27.321934846541;33.5198695016065;27.2641202457431;28.8711898570722;35.2064014527023;37.3850759096472;31.6208308112937;27.2276517304638;33.52992610385;32.1892079772474;27.8159009794447;33.0796484163235;28.3574331238018;1.53451458484931;1.62732784874258;1.71134691531124;2.33187896973579;2.06772564740849;2.27156041959141;2.00760646561248;1.8389749279847;1.61835217780363;2.31452221883495;18.0598744796733;17.0857847969612;16.4045194863824;17.2812734671486;17.9243383579792;18.3050423199548;18.558354046479;14.4902305672952;18.6163006030136;19.4539433724811;31.5236003874007;35.4220707211895;38.3992159573183;33.6117261273903;30.0348503677145;33.9236769586673;35.3547707956392;33.2810746039665;34.127521542347;31.2173324289843;41.9493800160598;41.3526731366523;42.5663018693058;41.7357444532439;41.4209002303664;41.7708550761801;42.0314338163583;43.0297068076257;41.9959544475841;41.6456032761598;44.7117209246323;44.3364291196185;44.1311421957142;45.9242124938393;46.1942697881555;43.1522263587721;44.2395024979182;46.4347616512853;44.5085953887479;43.5416450886455;1;1;1;1;1;1;1;1;1;1;23;22;25;23;21;22;24;29;24;21
767;3;30.6354867451562;37.5751988714306;39.7460081670379;34.6161853682259;29.7359497153106;36.0692355447871;34.1109127940423;29.2002082703331;35.2387942879741;30.1553920778183;30.3724997355024;36.8156720968464;39.0854072842925;33.9400313487352;29.2739488253116;35.7867925646852;34.1697726557822;29.621850181424;34.6818440326813;30.6435238480976;2.42594997130182;2.24157980443693;2.14383860167177;2.95857819321301;2.76911524324696;2.92233756676972;2.82277391757527;2.76841441824184;2.11475306381258;3.23152944315956;19.1690683339895;18.143703770253;17.4284677797042;18.305009748711;19.0029720305613;19.4150694207289;19.6897147455602;15.3721515068985;19.7682142727111;20.5906418062519;31.3838745606105;35.5185045499779;38.3378838807838;33.565953879979;29.6981821882859;33.9227361545522;34.9955250350109;32.5523333189769;34.103618260556;30.9026322981049;41.7406679832317;41.3273255985814;42.6081807707672;41.655089732562;41.2857614198009;41.7135563637574;41.9549501308246;42.6553597420396;41.8368412671214;41.463865030133;44.5027940263937;44.2627584484974;44.0506066558902;45.8107699874028;45.9843047832702;42.9815963335986;44.1441056575164;46.2343736190021;44.326629817446;43.3344470325852;1;1;1;1;1;1;1;1;1;1;24;23;26;24;22;23;25;30;25;22
768;2;30.1894042004509;36.9982166374415;39.8960809452007;35.1241126996567;29.269701306471;36.5304343257237;34.4381640607425;30.0380796433754;35.1094818511174;31.4378689636684;32.7663812826227;39.0392353330261;41.2199082709233;36.8952422373414;32.0250897836552;38.7031269725805;36.9731483284828;32.3695689602574;36.7802063118533;33.8634186421066;3.25560256209308;2.76086049100861;2.45634013407422;3.26402641671038;3.32434762928016;3.30236199387813;3.44909120800827;3.44218419415106;2.55014075046153;3.77526534815012;20.6703083274307;19.5976238642246;18.8402486675243;19.7221145232247;20.4932977184125;20.9483751984898;21.2310478902561;16.5754531501577;21.3548480406758;22.1377024047631;31.4007032483303;35.7643769797596;38.4185270955949;33.685072091903;29.5640556019791;34.1027339998352;34.795277086427;32.0071889354245;34.2061269054994;30.7933992751819;41.5541837465559;41.3356131148034;42.6796928679861;41.6120030215611;41.1862081885554;41.6940837880651;41.9086474791317;42.3075992523335;41.7066160627704;41.3319544268823;44.2975179274034;44.1900767575631;43.9683156716881;45.703752342921;45.8013982274138;42.8169826520495;44.0492098648514;46.0593416501229;44.1547653630789;43.1334162585074;1;1;1;1;1;1;1;1;1;1;25;24;27;25;23;24;26;31;26;23
769;4;36.2906019816973;42.1935769328286;44.2464125098626;42.1267199541434;36.7762391310162;43.3956209668391;41.538870844675;37.327397937872;39.8974154587596;40.0028706375013;36.0293266809447;41.8120611142399;43.6884482436933;40.190966005236;35.3727623340137;42.0326932675127;40.4409247279942;35.8324864334946;39.3390505244533;37.6714275861375;3.44307342768642;2.77800055212934;2.39381117287786;2.90095888659409;3.16636085904004;3.05590849335664;3.410992336955;3.37163165158494;2.58044065565263;3.47381547619389;22.4648489583652;21.3558265847169;20.5518702932952;21.4537226901404;22.2980130564044;22.8136937142179;23.0859156166374;18.0323403477693;23.2729329283452;24.011658461142;31.593409565969;36.1715564568442;38.6484882063276;33.9809027758033;29.6524062344263;34.4904176046711;34.8087093240543;31.7096955891854;34.4436155286797;30.9380770297327;41.4015547964536;41.3857393913655;42.7828957260344;41.6127261610741;41.1239151298028;41.7204659326734;41.9020366880715;42.0023136137799;41.6105422507609;41.2615609475781;44.1042786599047;44.1214103109389;43.8862880312961;45.6061620214589;45.6518746888571;42.6655689326791;43.9597318675453;45.9162965613404;44.0008928816397;42.9475612534865;1;1;1;1;1;1;1;1;1;1;26;25;28;26;24;25;27;32;27;24
770;3;39.2688595716152;44.3984945698969;45.1302898232739;43.4062469845757;38.7775349105161;45.6431289782034;44.0322890303555;38.5984968351587;41.6806155118262;41.8905781571554;39.501116189459;44.6165118970489;46.1022890005393;43.125147203477;38.5714187622849;45.1239580458448;43.8824887755953;39.2337398341552;41.9369561149398;41.1811218179837;3.06948499525828;2.38338395693954;2.07142755911435;2.25647507059614;2.60336436758431;2.41770642269446;2.93248856966198;2.89117346447737;2.33266025569887;2.80193452676523;24.1889285079193;23.0610469670089;22.2118677287709;23.151939021835;24.0528231535327;24.6298371847501;24.8774415244624;19.4488667600743;25.1283315130962;25.8435022975038;31.9936759953197;36.7534594268166;39.0373292513182;34.4649807295332;29.9902496885107;35.1018922035231;35.0879138041074;31.7123285368348;34.8410009923138;31.3654997587836;41.2949089806939;41.4850673033652;42.9189411707084;41.661997134233;41.1051965041501;41.7991990300363;41.9449646352143;41.7534177339561;41.5551631107554;41.2569408096443;43.9352978935687;44.0625744099879;43.8090618457563;45.5220519694278;45.5403561059757;42.5360397805966;43.8827041038455;45.8102489774434;43.8720646875475;42.7878353119696;1;1;1;1;1;1;1;1;1;1;27;26;29;27;25;26;28;33;28;25
771;4;45.0444908161076;49.3268395052236;50.214964212327;46.6494423007658;43.4257409216249;49.6671287477887;48.8091744578464;44.7153700181063;45.5192135491415;45.408275697684;42.625458962445;47.0455952618226;48.2165297734762;45.4229562656408;41.2206662726231;47.586250470562;46.8611990928845;42.1799413109211;44.3022352324619;44.0251413601214;2.080452154655;1.53125989061314;1.30139407425785;1.37073150855704;1.66672252753011;1.4644541916227;2.03397347909111;1.85461480083066;1.75018026713808;1.88166330836461;25.6411989929988;24.509566737019;23.6169997017021;24.604265183627;25.5457112117978;26.1786760205731;26.3911219819993;20.6494566105181;26.6932791072615;27.407864050317;32.5698474646465;37.4706044640097;39.5630398401788;35.0912467938426;30.5348225540468;35.9025772489596;35.6148921920717;31.9936829255215;35.3788911092734;32.0236235815869;41.2393373662345;41.633036742827;43.0840202808875;41.7543252192666;41.1301076618098;41.9266733401461;42.0369629735461;41.5624608400194;41.5422673824396;41.3092887057483;43.7980198879249;44.0164364390416;43.7387323353564;45.4506737839934;45.4652737648649;42.4322032216173;43.8211773274244;45.7412017836898;43.7716658140268;42.6587585153811;1;1;1;1;1;1;1;1;1;1;28;27;30;28;26;27;29;34;29;26
772;3;46.7562829117289;50.6841100101188;51.5616238359814;48.2583803265494;44.1247312116455;51.0078322993037;50.6543062101218;45.9487723991075;47.6978812355167;47.5517720229816;44.7510626340199;48.6116275273188;49.5536698227103;46.8292143414891;42.9195555010987;49.0848688820531;48.9341846664961;44.0775101617837;46.082530194599;45.9415620187433;1.02067303447585;0.671978881298945;0.468531224836734;0.478718582939953;0.805815433695281;0.532260826138734;1.08015294827911;0.802221988619875;1.08242047188356;0.978954404940718;26.5949174732663;25.4723402342377;24.5519079334691;25.5702131498598;26.5348172585589;27.2101048247619;27.3857685887422;21.444368927922;27.7145528059571;28.4412788208575;33.2603056083916;38.267868631201;40.1950592788859;35.8025422872304;31.2254632837775;36.8415163499689;36.3412283561837;32.5073926961185;36.0270424340446;32.8472210920836;41.2309458597513;41.8206189429513;43.267692275108;41.8782482834552;41.1910215857089;42.0918241834204;42.1691165200172;41.4205662588585;41.5680452869629;41.402011241738;43.6946640827023;43.9815022244077;43.6742561048515;45.3876281729589;45.4222015318615;42.3539246086478;43.7733985170337;45.7069891620545;43.7005037982198;42.5604460586828;1;1;1;1;1;1;1;1;1;1;29;28;31;29;27;28;30;35;30;27
773;1;45.9137990496699;49.4781376339784;50.176252892619;47.846086500346;44.0249818286753;50.3021816679259;50.5617706061797;45.6358305026688;47.2825513755708;47.0444676935425;45.7919626583055;49.2929622758531;50.0360761060469;47.3261293235595;43.7397353959625;49.6304756901638;50.0351819950043;44.8989801458408;47.1773756453141;46.9350259485438;0.318855267177232;0.1960431548102;-0.062369083949438;-0.152322227990651;0.250165192635318;-0.077565383395262;0.380284104761999;0.108371684482019;0.647843281968436;0.399352041039985;27.0366286359138;25.9292348138726;25.0021001977331;26.0320543844825;26.9967312426681;27.7041197003714;27.846372510648;21.821362804391;28.1776337200697;28.921884124329;34.0484903868616;39.1256580309372;40.9169312721251;36.5870384623774;32.0455096454681;37.8822565981844;37.2407356388944;33.2128301741452;36.7903293821114;33.8154046780918;41.251901948763;42.0265048598019;43.4500303225617;42.0131246625273;41.2687551536905;42.2742278930309;42.3222482718688;41.3027454404086;41.6183431016596;41.5116884971333;43.6213172165015;43.9504164522505;43.6097490166193;45.3247762638573;45.4040127619406;42.2975377336998;43.7324993332836;45.7012694628599;43.6557452105381;42.4899371487619;1;1;1;1;1;1;1;1;1;1;30;29;32;30;28;29;31;36;31;28
